Date,Open,High,Low,Close,Volume
2025-12-26 23:23:00,1.3502,1.35027,1.3501400000000001,1.35026,53
2025-12-26 23:24:00,1.35026,1.3503,1.3502399999999999,1.35028,34
2025-12-26 23:25:00,1.35028,1.35032,1.35025,1.3503,56
2025-12-26 23:26:00,1.35031,1.35037,1.35029,1.35031,47
2025-12-26 23:27:00,1.35035,1.35037,1.35035,1.35036,8
2025-12-26 23:28:00,1.35036,1.35046,1.35032,1.35046,41
2025-12-26 23:29:00,1.35046,1.35046,1.35031,1.35041,55
2025-12-26 23:30:00,1.35041,1.35042,1.35032,1.35032,53
2025-12-26 23:31:00,1.35032,1.35033,1.35026,1.35032,50
2025-12-26 23:32:00,1.35032,1.35033,1.35,1.35001,76
2025-12-26 23:33:00,1.35002,1.35008,1.34994,1.35,30
2025-12-26 23:34:00,1.35001,1.35001,1.34971,1.34984,115
2025-12-26 23:35:00,1.34984,1.34991,1.3496299999999999,1.34964,47
2025-12-26 23:36:00,1.34964,1.34982,1.3496299999999999,1.34971,69
2025-12-26 23:37:00,1.34971,1.34971,1.3496000000000001,1.34965,45
2025-12-26 23:38:00,1.34965,1.34971,1.34923,1.34923,136
2025-12-26 23:39:00,1.34924,1.34957,1.34924,1.34951,55
2025-12-26 23:40:00,1.34952,1.34955,1.34927,1.34943,88
2025-12-26 23:41:00,1.34945,1.34957,1.34941,1.34943,38
2025-12-26 23:42:00,1.34943,1.3495300000000001,1.34935,1.3495300000000001,104
2025-12-26 23:43:00,1.34954,1.3498299999999999,1.3495300000000001,1.34976,67
2025-12-26 23:44:00,1.34976,1.34977,1.34973,1.34976,20
2025-12-26 23:45:00,1.34975,1.34984,1.34974,1.3498299999999999,110
2025-12-26 23:46:00,1.3498299999999999,1.34989,1.34973,1.34988,143
2025-12-26 23:47:00,1.3498700000000001,1.35007,1.34986,1.34992,200
2025-12-26 23:48:00,1.34993,1.34994,1.34978,1.34981,211
2025-12-26 23:49:00,1.34981,1.3498700000000001,1.34978,1.34985,337
2025-12-26 23:50:00,1.34986,1.34989,1.34975,1.3498,259
2025-12-26 23:51:00,1.3498,1.34982,1.34971,1.34975,124
2025-12-26 23:52:00,1.34974,1.34977,1.34969,1.34971,217
2025-12-26 23:53:00,1.34971,1.3498,1.3497,1.3498,90
2025-12-26 23:54:00,1.34979,1.34982,1.34976,1.34979,45
